#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2022-11-18T16:27:27 [V7.294]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	version=7.294	
#INFO	-ref=VIZ6377b1ad1fa1f7	
#INFO	-out.max=unlimited	
#INFO	queryParameters=33	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_x,_y
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-nav=cat:J/MNRAS/509/1587&tab:{J/MNRAS/509/1587/master}&key:source=J/MNRAS/509/1587/master&HTTPPRM:&&-ref=VIZ6377b1ad1fa1f7&-out.max=unlimited&-out.form=ascii table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-order=I&-oc.form=sexa&-out.src=J/MNRAS/509/1587/master&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-out=Name&-out=Dist&-out=T-Type&-out=2SXPSNAME&-out=Favg2SXPS&-out=Fpeak2SXPS&-out=2SXPSSep&-out=Lavg2SXPS&-out=Lpeak2SXPS&-out=4XMMName&-out=Fpeak4XMM&-out=4XMMSep&-out=Lpeak4XMM&-out=CSC2Name&-out=FpeakCSC2&-out=CSC2Sep&-out=LpeakCSC2&-out=RABdeg&-out=DEBdeg&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-out.src=J/MNRAS/509/1587/master
#-source=J/MNRAS/509/1587/master
#-out=Name
#-out=Dist
#-out=T-Type
#-out=2SXPSNAME
#-out=Favg2SXPS
#-out=Fpeak2SXPS
#-out=2SXPSSep
#-out=Lavg2SXPS
#-out=Lpeak2SXPS
#-out=4XMMName
#-out=Fpeak4XMM
#-out=4XMMSep
#-out=Lpeak4XMM
#-out=CSC2Name
#-out=FpeakCSC2
#-out=CSC2Sep
#-out=LpeakCSC2
#-out=RABdeg
#-out=DEBdeg
#

#RESOURCE=yCat_75091587
#Name: J/MNRAS/509/1587
#Title: 4XMM-DR10/CSC2/2SXPS ULX candidates (Walton+, 2022)
#Table	J_MNRAS_509_1587_master:
#Name: J/MNRAS/509/1587/master
#Title: Master ULX catalogue
#Column	_RAJ2000	(F17.13)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F17.13)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	Name	(a23)	Host galaxy name (Galaxy_Name)	[ucd=meta.id;meta.main]
#Column	Dist	(F9.5)	Host galaxy distance (Distance)	[ucd=pos.distance]
#Column	T-Type	(F5.1)	? Host galaxy T-type (T-Type)	[ucd=src.morph.type]
#Column	2SXPSNAME	(A22)	? 2SXPS IAUname (2SXPS_IAUNAME)	[ucd=meta.id]
#Column	Favg2SXPS	(E10.3)	? 2SXPS average flux (0.3-10 keV) (2SXPS_Avg_Flux)	[ucd=phot.flux;em.X-ray]
#Column	Fpeak2SXPS	(E11.4)	? 2SXPS peak flux (0.3-10 keV) (2SXPS_Peak_Flux)	[ucd=phot.flux;em.X-ray]
#Column	2SXPSSep	(F21.15)	? Separation between 2SXPS source position and host galaxy nuclear position (2SXPS_Galactic_Sepration)	[ucd=pos.angDistance]
#Column	Lavg2SXPS	(D23.16)	? 2SXPS average luminosity (0.3-10 keV) (2SXPS_Avg_Luminosity)	[ucd=phys.luminosity;em.X-ray]
#Column	Lpeak2SXPS	(D23.16)	? 2SXPS peak luminosity (0.3-10 keV) (2SXPS_Peak_Luminosity)	[ucd=phys.luminosity;em.X-ray]
#Column	4XMMName	(A21)	? 4XMM-DR10 IAUname (4XMM_DR10_IAUNAME)	[ucd=meta.id]
#Column	Fpeak4XMM	(D12.5)	? 4XMM-DR10 peak flux (0.2-12 keV) (4XMM_DR10_Peak_Flux)	[ucd=phot.flux;em.X-ray]
#Column	4XMMSep	(F20.15)	? Separation between 4XMM-DR10 source position and host galaxy nuclear position (4XMM_DR10_Galactic_Separation)	[ucd=pos.angDistance]
#Column	Lpeak4XMM	(D23.16)	? 4XMM-DR10 peak luminosity (0.2-12 keV) (4XMM_DR10_Peak_Luminosity)	[ucd=phys.luminosity;em.X-ray]
#Column	CSC2Name	(A21)	? CSC2 IAUname (CSC2_IAUNAME)	[ucd=meta.id]
#Column	FpeakCSC2	(D20.13)	? CSC2 peak flux (0.5-7 keV) (CSC2_Peak_Flux)	[ucd=phot.flux;em.X-ray]
#Column	CSC2Sep	(F21.16)	? Separation between CSC2 source position and host galaxy nuclear position (CSC2_Galactic_Separation)	[ucd=pos.angDistance]
#Column	LpeakCSC2	(D23.16)	? CSC2 peak luminosity (0.5-7 keV) (CSC2_Peak_Luminosity)	[ucd=phys.luminosity;em.X-ray]
#Column	RABdeg	(F19.15)	Best Source right ascension (J2000); order of priority where multiple RA/DEC are available: Chandra > XMM > Swift (Best_Source_RA)	[ucd=pos.eq.ra]
#Column	DEBdeg	(F20.16)	Best Source declination (J2000); order of priority where multiple RA/DEC are available: Chandra > XMM > Swift (Best_Source_DEC)	[ucd=pos.eq.dec]
_RAJ2000|_DEJ2000|Name|Dist|T-Type|2SXPSNAME|Favg2SXPS|Fpeak2SXPS|2SXPSSep|Lavg2SXPS|Lpeak2SXPS|4XMMName|Fpeak4XMM|4XMMSep|Lpeak4XMM|CSC2Name|FpeakCSC2|CSC2Sep|LpeakCSC2|RABdeg|DEBdeg
  8.5116720000000| -9.7053003000000|NGC0151                | 59.97909|  3.9|2SXPS J003358.2-094220| 4.440e-14| 2.2723e-13|   67.863092724962158| 1.9115429782872992e+40| 9.7808452571559918e+40|                     |            |                    |                       |2CXO J003358.1-094222| 1.1697736858100e-14|  69.2916756364777768| 5.0362039691759994e+39|  8.492165102695081| -9.7061775297449699
  8.5116720000000| -9.7053003000000|NGC0151                | 59.97909|  3.9|2SXPS J003404.0-094222| 9.744e-14| 4.4428e-13|   19.171597201667495| 4.1950619016771658e+40| 1.9123504185312169e+41|                     |            |                    |                       |                     |                    |                     |                       |  8.516990000000000| -9.7062399999999993
  8.5116720000000| -9.7053003000000|NGC0151                | 59.97909|  3.9|2SXPS J003404.1-094256| 5.149e-14| 1.7396e-13|   42.665187425470705| 2.2167871671888496e+40| 7.4879010262739189e+40|                     |            |                    |                       |2CXO J003404.3-094248| 1.0216169685900e-14|  37.1606494977159016| 4.3983477270886355e+39|  8.518233768263430| -9.7133451646428792
  8.5116720000000| -9.7053003000000|NGC0151                | 59.97909|  3.9|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003404.5-094239| 6.5949931463100e-15|  33.4105924941067656| 2.8393296124742593e+39|  8.519128349691870| -9.7109673598648598
  8.5649415000000|-21.4178028000000|PGC002051              |271.01917| -3.3|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003414.9-212455| 1.8737872203100e-15|  12.4812198910333265| 1.6471076341738997e+40|  8.562203112452551|-21.4154530789936004
  8.6358750000000|-43.6561667000000|ESO242-014             | 83.21469| -2.0|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003435.0-433941| 3.4878493401400e-15|  32.6077367031255534| 2.8904098230892087e+39|  8.646054418023880|-43.6614399383903020
  9.4201395000000|-33.7163390000000|ESO350-040             |126.41540| -3.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003739.1-334229| 3.0526767340400e-15|  35.8455323774160064| 5.8382477981232113e+39|  9.413147584726349|-33.7082571414936965
  9.4201395000000|-33.7163390000000|ESO350-040             |126.41540| -3.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003739.2-334250| 4.3666540055300e-15|  21.9204398121960544| 8.3512308554245288e+39|  9.413409055529710|-33.7139445077440030
  9.4201395000000|-33.7163390000000|ESO350-040             |126.41540| -3.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003740.2-334327| 1.2882556943800e-15|  29.2645410650302153| 2.4637905112147299e+39|  9.417701034208900|-33.7242109521745022
  9.4201395000000|-33.7163390000000|ESO350-040             |126.41540| -3.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003740.4-334324| 1.3544226143700e-15|  26.5395480217796518| 2.5903348225178707e+39|  9.418522947056889|-33.7235874411950007
  9.4201395000000|-33.7163390000000|ESO350-040             |126.41540| -3.1|                      |          |           |                     |                       |                       |4XMM J003740.9-334330| 1.00241e-14|  31.817503964651106| 1.9171102134699032e+40|2CXO J003740.5-334328| 4.3023921617600e-15|  29.6440848654501892| 8.2283300046040015e+39|  9.419110627766880|-33.7245288791078011
  9.4201395000000|-33.7163390000000|ESO350-040             |126.41540| -3.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003741.2-334232| 1.8802822855700e-15|  26.9142717919367236| 3.5960420542305907e+39|  9.421768984702229|-33.7089867144067981
  9.4201395000000|-33.7163390000000|ESO350-040             |126.41540| -3.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003741.7-334235| 7.1506232340800e-16|  25.8547897543284364| 1.3675575237318665e+39|  9.423825957767059|-33.7098446880522005
  9.4201395000000|-33.7163390000000|ESO350-040             |126.41540| -3.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003741.7-334243| 1.0213904896900e-15|  19.7119076809852452| 1.9534104974046344e+39|  9.424161191074750|-33.7120042190537035
  9.4201395000000|-33.7163390000000|ESO350-040             |126.41540| -3.1|                      |          |           |                     |                       |                       |4XMM J003742.4-334249| 2.28065e-15|  22.468133478731790| 4.3617457246628490e+39|2CXO J003742.4-334249| 4.1867652133500e-15|  21.6036221043482897| 8.0071933315226705e+39|  9.426686680150230|-33.7138184468716986
  9.4201395000000|-33.7163390000000|ESO350-040             |126.41540| -3.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003742.4-334304| 1.3440031365000e-15|  21.2047531641607279| 2.5704075589940927e+39|  9.426995271963341|-33.7178139389735989
  9.4311105000000|-33.7020623000000|PGC002249              |127.64388|  2.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003742.7-334212| 2.6870447015700e-15|   9.9754612573482824| 5.2393401996644439e+39|  9.428257841119089|-33.7034927291027984
  9.4311105000000|-33.7020623000000|PGC002249              |127.64388|  2.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003742.8-334209| 1.9925699292600e-15|   8.3765636799911167| 3.8852169913342583e+39|  9.428417268128040|-33.7026899085616023
  9.4201395000000|-33.7163390000000|ESO350-040             |126.41540| -3.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003742.8-334314| 1.1658740855800e-15|  29.7526620917680731| 2.2297355422951110e+39|  9.428601972881321|-33.7206700919439015
  9.4311105000000|-33.7020623000000|PGC002249              |127.64388|  2.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003742.9-334204| 2.3759178743500e-15|   7.3195946803895904| 4.6326888506580971e+39|  9.428903305318100|-33.7011892749898010
  9.4311105000000|-33.7020623000000|PGC002249              |127.64388|  2.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003743.7-334214| 2.3606493914700e-15|   7.8257057519168303| 4.6029175647191870e+39|  9.432251660757400|-33.7040178443005018
  9.8058660000000| +0.8641204000000|NGC0192                | 59.92389|  1.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003912.0+005153| 2.8528215191000e-15|  21.2125929994433271| 1.2259600247569181e+39|  9.800037698777199|  0.8649915271669840
  9.8058660000000| +0.8641204000000|NGC0192                | 59.92389|  1.1|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003913.2+005142| 4.5876491763000e-14|   9.2285076518372513| 1.9714778720286483e+40|  9.805052011839511|  0.8616895618152930
  9.8273745000000| +3.3313333000000|NGC0193                | 63.47460| -3.0|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003916.9+032024| 2.1020334649098e-15|  40.4902267702640373| 1.0135410273875601e+39|  9.820432999684270|  3.3401922016446202
  9.8273745000000| +3.3313333000000|NGC0193                | 63.47460| -3.0|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003917.1+031940| 3.5175510614300e-15|  24.8011114081423827| 1.6960635385711850e+39|  9.821395305608410|  3.3278936959778398
  9.8273745000000| +3.3313333000000|NGC0193                | 63.47460| -3.0|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003917.8+031912| 2.1106920612000e-15|  41.6028328065975046| 1.0177159573904369e+39|  9.824397755662121|  3.3201655846839002
  9.8243430000000| +0.9127812000000|NGC0196                | 61.12234| -2.0|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003918.1+005514| 3.7082233765000e-15|  28.9954100590918848| 1.6579353625540006e+39|  9.825735288753149|  0.9207142614383690
  9.8273745000000| +3.3313333000000|NGC0193                | 63.47460| -3.0|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003918.8+031958| 2.0874277312400e-15|   7.4596654496516006| 1.0064985561060319e+39|  9.828560831574070|  3.3330336211543199
  9.8273745000000| +3.3313333000000|NGC0193                | 63.47460| -3.0|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003919.7+031945| 4.6114884473400e-15|  19.3270036816864597| 2.2235291762604789e+39|  9.832381504504379|  3.3293745993169099
  9.8951715000000| +0.8599237000000|NGC0201                | 62.89267|  5.0|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003933.1+005130| 3.0847463833600e-15|  26.2354194006561379| 1.4602296790644237e+39|  9.888028783760090|  0.8584737238294290
  9.8951715000000| +0.8599237000000|NGC0201                | 62.89267|  5.0|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J003934.0+005127| 8.6070250369000e-15|  14.5818696647118760| 4.0743166035070424e+39|  9.891745240502930|  0.8577626608140460
 10.3667490000000|+25.4993442000000|NGC0214                | 59.42919|  5.0|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J004125.9+252945| 1.7708126949800e-14|  30.5608880146318000| 7.4846915427453339e+39| 10.358090342050000| 25.4960296751333004
 10.4008620000000| -9.3251047000000|PGC093204              |240.43628| -5.0|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J004136.4-091923| 4.9187721193900e-15|   7.5050777275145339| 3.4029722702187205e+40| 10.401947432099499| -9.3233161470732604
 10.4291460000000| -9.4394012000000|PGC002480              |248.42769|     |                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J004142.3-092622| 4.8035623822900e-15|   9.5514890474822973| 3.5478491229058851e+40| 10.426459254184200| -9.4395236170266497
 10.4590440000000| -9.4298546000000|PGC093226              |285.75888| -4.0|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J004150.7-092543| 2.1268914252500e-15|   9.5065588968758981| 2.0784833006050299e+40| 10.461437806670199| -9.4286727176319705
 10.4602725000000| -9.3031528000000|PGC002501              |201.37247| -2.5|                      |          |           |                     |                       |                       |                     |            |                    |                       |2CXO J004150.7-091824| 6.3662157504200e-14|  13.9533133812011378| 3.0894647423373036e+41| 10.461527765860099| -9.3068254367469603
 10.6846845000000|+41.2689778000000|NGC0224                |  0.76560|  3.0|2SXPS J004221.4+411600| 5.959e-13| 1.5278e-11|  258.034550658125340| 4.1799853988898039e+37| 1.0714637233524938e+39|                     |            |                    |                       |                     |                    |                     |                       | 10.589370000000001| 41.2667500000000018
 10.6846845000000|+41.2689778000000|NGC0224                |  0.76560|  3.0|2SXPS J004247.0+411614| 0.000e+00| 2.0639e-10|   31.752085678568246| 0.0000000000000000e+00| 1.4474369009144863e+40|                     |            |                    |                       |                     |                    |                     |                       | 10.696180000000000| 41.2707499999999996
 10.6846845000000|+41.2689778000000|NGC0224                |  0.76560|  3.0|2SXPS J004252.0+413107| 1.681e-11| 1.6811e-11|  903.253100398434071| 1.1791500495070862e+39| 1.1789748633459160e+39|                     |            |                    |                       |                     |                    |                     |                       | 10.716690000000000| 41.5187299999999979
 10.6846845000000|+41.2689778000000|NGC0224                |  0.76560|  3.0|                      |          |           |                     |                       |                       |4XMM J004253.1+411423| 2.08120e-11| 144.259086076279374| 1.4598745877708289e+39|                     |                    |                     |                       | 10.721349071112201| 41.2398919286776007
